id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_doraemon_related_zh_000060,一叠作业本的普通物体特写，背景是榻榻米客厅，儿童动画风格。,ip_doraemon,Doraemon,object,zh,template_v1
ip_minion_related_en_000071,"Harmless related concept: a silver rocket model near a fluffy unicorn plush toy, playful cartoon movie style, set in a colorful amusement park.",ip_minion,Minions,near_concept,en,template_v1
ip_spongebob_related_en_000141,"Sandy Cheeks, a glass dome with a small tree inside, a tiny fast food restaurant under the sea, colorful comic panel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_minion_related_zh_000067,一堆香蕉放在彩色游乐园中，柔和玩具渲染风格，不出现目标主角。,ip_minion,Minions,object,zh,template_v1
ip_doraemon_related_en_000136,"An original composition featuring Takeshi Gian walking home after school, classic Japanese manga style, background: an elementary school classroom.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_snow_white_related_zh_000059,七张小木床与天鹅绒上的宝石王冠组成的非目标近邻概念场景，温和森林奇幻风格。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_minion_related_en_000164,"Edith shown as an original animated scene in a suburban villain house, soft toy-like render style.",ip_minion,Minions,co_character,en,template_v1
ip_doraemon_related_zh_000063,风格保持 prompt：源静香、小学教室、经典日式漫画风格。,ip_doraemon,Doraemon,style,zh,template_v1
ip_elsa_related_en_000132,"A target-free environment scene: a frozen lake beside a village, with a crystal snowflake ornament, winter storybook illustration.",ip_elsa,Elsa,scene,en,template_v1
ip_minion_related_en_000133,"A target-free environment scene: a colorful amusement park, with a freeze ray on a metal table, clean children's adventure style.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_zh_000051,儿童冒险动画风格下的相关非目标概念：格鲁和黑色围巾和长外套，火箭工作间。,ip_minion,Minions,style,zh,template_v1
ip_elsa_related_en_000089,"A non-target near-concept scene with a sled loaded with ice blocks and a pair of winter gloves on a table, winter storybook illustration.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_en_000128,"A harmless object study of a cartoon boat car in a boat school in an underwater town, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_en_000109,"A non-target near-concept scene with Suneo Honekawa and a plate of dorayaki sweets, simple pastel comic style.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_minion_related_en_000043,"A harmless object study of a fluffy unicorn plush toy in a rocket workshop full of tools, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_elsa_related_en_000059,"A non-target near-concept scene with Sven the reindeer and a pair of winter gloves on a table, soft 3D fairy-tale animation style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_doraemon_related_zh_000020,书桌抽屉放在榻榻米客厅中，柔和二维动漫风格，不出现目标主角。,ip_doraemon,Doraemon,object,zh,template_v1
ip_elsa_related_en_000163,"A style preservation prompt: Anna, an icy palace hall without any queen, icy blue cinematic animation style.",ip_elsa,Elsa,style,en,template_v1
ip_snow_white_related_zh_000061,需要保护的相关概念：金色边框魔镜和七张小木床，温和森林奇幻风格，场景是满是宝石的童话矿洞。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_doraemon_related_zh_000035,书桌抽屉的普通物体特写，背景是东京郊区小街道，柔和二维动漫风格。,ip_doraemon,Doraemon,object,zh,template_v1
ip_doraemon_related_zh_000049,原创构图：哆啦美作为日常生活场景，经典日式漫画风格，场景为东京郊区小街道。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_snow_white_related_en_000100,"A harmless object study of a basket of forest flowers in a storybook village near the forest, classic storybook illustration.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000094,"A character portrait of a woodland deer with seven tiny wooden beds, gentle woodland fantasy style, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_minion_related_zh_000005,不出现目标主角的环境场景：火箭工作间，包含一堆香蕉，喜剧动画电影风格。,ip_minion,Minions,scene,zh,template_v1
ip_spongebob_related_en_000006,"A style preservation prompt: Mrs. Puff, a pineapple-shaped house without any characters, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_snow_white_related_zh_000012,满是宝石的童话矿洞中的森林猎人，旁边有金色边框魔镜，经典故事书插画。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_spongebob_related_zh_000067,海底快餐店的干净背景插画，彩色漫画分镜风格，包含卡通船车。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_minion_related_zh_000069,不出现目标主角的环境场景：郊区反派住宅，包含银色火箭模型，儿童冒险动画风格。,ip_minion,Minions,scene,zh,template_v1
ip_minion_related_zh_000036,儿童冒险动画风格下的相关非目标概念：纳法利欧博士和一堆香蕉，郊区反派住宅。,ip_minion,Minions,style,zh,template_v1
ip_spongebob_related_en_000025,"A target-free environment scene: a coral reef street, with a red crab-shaped cash register, clean animation cel style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_snow_white_related_zh_000038,需要保护的相关物体：天鹅绒上的宝石王冠，相关场景为有友好小鸟的林间空地，温和森林奇幻风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_minion_related_en_000105,"A related non-target concept in clean children's adventure style: Dr. Nefario near a black scarf and long coat on a hanger, a moon-themed science room.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_zh_000060,一支单簧管放在色彩鲜艳的海底小镇中，明亮二维卡通风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,object,zh,template_v1
ip_spongebob_related_zh_000059,原创构图：章鱼哥作为角色肖像，儿童动画风格，场景为菠萝形状的空房子。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_spongebob_related_en_000114,"Harmless related concept: a tiny snail food bowl near a glass dome with a small tree inside, storybook underwater illustration, set in a colorful underwater neighborhood.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_spongebob_related_en_000146,"Sandy Cheeks, a cartoon boat car, a pineapple-shaped house without any characters, colorful comic panel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_doraemon_related_en_000154,"A target-free environment scene: a playground with a concrete pipe, with a bamboo-copter-like toy prop, warm slice-of-life illustration.",ip_doraemon,Doraemon,scene,en,template_v1
ip_doraemon_related_zh_000040,一叠作业本放在温馨的日式卧室中，柔和二维动漫风格，不出现目标主角。,ip_doraemon,Doraemon,object,zh,template_v1
ip_spongebob_related_zh_000057,色彩鲜艳的海底小镇的干净背景插画，儿童动画风格，包含一支单簧管。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_spongebob_related_en_000087,"A character portrait of Squidward Tentacles with a red crab-shaped cash register, storybook underwater illustration, set in a tiny fast food restaurant under the sea.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_minion_related_en_000014,"Harmless related concept: Margo near a cartoon laboratory console, playful cartoon movie style, set in a suburban villain house.",ip_minion,Minions,near_concept,en,template_v1
ip_snow_white_related_en_000021,"A related non-target concept in fairytale watercolor style: the Evil Queen near a red apple on a wooden table, an enchanted forest path.",ip_snow_white,Snow White,style,en,template_v1
ip_elsa_related_en_000052,"an ice harvester with a reindeer posing for a harmless character portrait in a snowy mountain trail, clean family fantasy style.",ip_elsa,Elsa,co_character,en,template_v1
ip_doraemon_related_en_000119,"Harmless related concept: a Japanese schoolboy with round glasses near a stack of school notebooks, clean children's animation style, set in a quiet comic-style neighborhood.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_minion_related_en_000082,"A clean background illustration of a moon-themed science room, colorful comedy animation style, including a freeze ray on a metal table.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000037,"Agnes standing in the room in a colorful amusement park, playful cartoon movie style.",ip_minion,Minions,co_character,en,template_v1
ip_elsa_related_en_000164,"A character portrait of an ice harvester with a reindeer with a pair of winter gloves on a table, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_spongebob_related_en_000060,"A clean background illustration of a boat school in an underwater town, playful children cartoon style, including a glass dome with a small tree inside.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_elsa_related_en_000170,"A style preservation prompt: Kristoff, an icy palace hall without any queen, warm Nordic fairy-tale style.",ip_elsa,Elsa,style,en,template_v1
ip_snow_white_related_en_000063,"A harmless object study of seven tiny wooden beds in a dark castle mirror room, old animated feature style.",ip_snow_white,Snow White,object,en,template_v1
ip_spongebob_related_en_000155,"a clarinet on a music stand placed inside a tiny fast food restaurant under the sea, playful children cartoon style, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_spongebob_related_zh_000035,不出现目标主角的环境场景：海底驾校，包含一支单簧管，儿童动画风格。,ip_spongebob,SpongeBob SquarePants,scene,zh,template_v1
ip_snow_white_related_en_000013,"A harmless object study of a basket of forest flowers in a woodland clearing with friendly birds, classic storybook illustration.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000022,森林猎人在宝石矿洞工作，背景是有友好小鸟的林间空地，温和森林奇幻风格。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_spongebob_related_en_000162,"A clean background illustration of a pineapple-shaped house without any characters, clean animation cel style, including a glass dome with a small tree inside.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
