id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_elsa-e439942a401b-en,en,"Elsa looks downward, wearing a white blazer over a black top, seated in a brown leather chair against a backdrop of beige curtains illuminated by blue light.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F898d22c8757134f48ee3f0dddc4dc168.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=sFgP59mMFj%2BRiBhK8704sFs5hDc%3D,v4.6_vlm,qwen-plus,0.70831859,0.88745332,3,42,90052
ip_elsa-a94223386f47-en,en,"Elsa sits in a pink gaming chair, looking downward. She wears a black top and necklace, with her iconic long blonde braid. The background shows a white wall with framed art.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F4d0bfa61a0812759c89743c9575a7f30.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=ib3AGDhl0l61IoVu7HwVktqx%2BB0%3D,v4.6_vlm,qwen-plus,0.70629144,0.87780833,3,42,89555
ip_elsa-0c623244ff1f-en,en,"Elsa browsing a mobile game character collection interface displaying a grid of anime-style male portraits with level indicators and Chinese names, on a parchment-textured UI.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fa7535a3eb24f603823bf2547154f0286.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=D1bO5uRCjQsWgCAYCXMc6rXZXkE%3D,v4.6_vlm,qwen-plus,0.70506668,0.87453508,3,42,90497
ip_elsa-12ff53a441ea-en,en,"In a lively, packed market, Elsa and Anna make their way on foot.",image,ip,ip_elsa,na,Elsa;Anna,true,,,,,walking through a busy market,,,llm_rewrite,,v1.3_llm,llm,0.70162946,0.86624932,3,42,182274
ip_elsa-93e4094af2e2-en,en,"Elsa in a white winter coat kneels on a paved sidewalk, performing CPR on an elderly man lying on the ground. The scene takes place outdoors during the day with snow visible nearby.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F8c2b4f6878f1537b6d76bdc184b699df.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=TDldMo0Q8VLLvqAEAlDPOXP81sY%3D,v4.6_vlm,qwen-plus,0.69795442,0.83772957,3,42,90012
ip_elsa-55e909cc2319-en_2,en,"Elsa standing before two black flat-screen televisions mounted side-by-side on a textured brown brick wall, gazing at the screens while numerous vertical wooden signs with Chinese characters in black",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F97b0d52b7a40d40f704a725c52a63449.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=63j5jl8mS43no55yCZ%2BQ%2BTv9yCs%3D,v4.6_vlm,qwen-plus,0.69541109,0.82582712,3,42,91839
ip_elsa-36eba662dafd-en,en,"Elsa kisses a woman with dark hair and sunglasses on the cheek. They are outdoors on a sunny day, possibly at a boardwalk or pier.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fc2ebeda3c02bfff3b8b3baf27eae8b05.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=rA26D0%2FnkiBz5rUMp4t4I0mIsdQ%3D,v4.6_vlm,qwen-plus,0.68569756,0.78111422,3,42,91016
ip_elsa-d37c1f9bc36a-en,en,"Elsa stands center-right in the foreground, her right hand raised near her face, wearing a yellow V-neck dress and earphones.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F2eaf7645bed0329d5b14024cf8db80bd.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=TBkGyrg3psCy5X%2F9XAqy1BDBbpY%3D,v4.6_vlm,qwen-plus,0.67878282,0.75055683,3,42,90663
ip_elsa-bdbf1fe2aad0-en,en,A fashion magazine layout featuring Elsa sitting center-frame in a large brown fur stole and thigh-high boots.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2Fee80e1f223289821bab07e9d45d711b1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=QBz3q307qgSwPDHmC98Eo6ueJrw%3D,v4.6_vlm,qwen-plus,0.64992255,0.62499666,3,42,89735
ip_elsa-d74823dce0de-en,en,"Elsa sits on a beige tufted sofa, looking at her smartphone. She wears a white textured top. Behind her",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F46d6adb3edb8c5932be96a525b70287a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=bZIDPq%2BdR7WdQDhwemv8ONF27oc%3D,v4.6_vlm,qwen-plus,0.63901281,0.57115710,3,42,90099
ip_elsa-a4d02c8cde41-en,en,"Elsa stands at a podium in a classroom, addressing students. Behind her, a projector screen displays a presentation slide with Chinese text and an illustration of a person.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fb450efd96c0eb054eead44e6c858e0c3.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=sGYVTzkE0ctGLfxSB26KNpYRBrQ%3D,v4.6_vlm,qwen-plus,0.63561869,0.55843592,3,42,91275
ip_elsa-9a3fd2aa66c9-en,en,"Elsa kisses a woman in pink historical clothing inside a rustic kitchen. Wooden furniture, clay pots, Elsa wearing traditional Chinese attire with a queue hairstyle.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fd8f8079f43765922dc5b82a4b8c200fb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=pRNMDtQiF88BcnvV18bwa8208CY%3D,v4.6_vlm,qwen-plus,0.62945235,0.53157806,3,42,88877
ip_elsa-f0fe03ebcf5f-en,en,"Elsa stands centered on a high diving platform, facing forward with a focused expression, against a background of white horizontal slats and pillars.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2Ff160401835b7d98775a77c7d3beb5f00.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=o9b27tn9ICbR1UspreScIzTAO5Q%3D,v4.6_vlm,qwen-plus,0.62342131,0.50488067,3,42,89494
ip_elsa-6620eb189a11-en,en,"Elsa browsing a Chinese social media feed on a mobile app interface, viewing a profile section with an avatar and orange text.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ffd0b14d2304d59866b332cf9efdb40f4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=538wCEMFI%2FofWYy6MpYfPkYkCCM%3D,v4.6_vlm,qwen-plus,0.62235665,0.50019634,3,42,88060
ip_elsa-0ee59950bfa6-en,en,Elsa and the groom in traditional red attire; Elsa wears a red robe with golden dragon embroidery and leans in to kiss the groom.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F9c7774f74666e415b658645f81edaa8c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=o5jNHF9GDCV988l8xlNT8p7Dzps%3D,v4.6_vlm,qwen-plus,0.60664737,0.43456459,3,42,91024
ip_elsa-1aeb200692d1-en,en,"Quiet companionship by water: Elsa and Anna fishing at a calm lake, illustrated with Studio Ghibli's tender, detailed style",image,ip,ip_elsa,na,Elsa;Anna,true,,,,,fishing by a calm lake,studio ghibli style,,llm_rewrite,,v1.3_llm,llm,0.59848398,0.39953125,3,42,181700
ip_elsa-0b5b2e7a1b6a-en,en,"Elsa poses indoors in profile, hand on hip, wearing a white short-sleeved top with blue trim and dark blue shorts.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2Fd6896296d10e210b265078a53a556c46.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824094&Signature=Ih8%2FxiXv0phV7ugXLb%2B2Fg8qT7k%3D,v4.6_vlm,qwen-plus,0.58485794,0.34353602,3,42,88384
ip_elsa-959d17812ccb-en,en,Elsa is running on a rooftop at night — sketched in pencil,image,ip,ip_elsa,na,Elsa,true,,,,,running on a rooftop at night,pencil sketch,,llm_rewrite,,v1.3_llm,llm,0.58232605,0.33298814,3,42,181927
ip_elsa-af8cb21f7f28-en,en,"Elsa takes a mirror selfie, her blonde braided crown glowing in soft light. She wears a cream-colored floral knit sweater dress and holds a black smartphone.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ff883543c8cf58a66be1c9abf8edf14e5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824094&Signature=k%2Bt7GEj3hFzYEEDmc5rrAelh3YQ%3D,v4.6_vlm,qwen-plus,0.57751721,0.31291008,3,42,90761
ip_elsa-439259969c10-en,en,"A blurry, close-up selfie of Elsa with motion blur and low resolution, wearing a light pink collared jacket and her signature fair skin and dark lipstick.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fe260df4452c48c5dbcd44c75562a802a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=EpqdvTMwZ8%2BJXLDj6Rtvlun%2B58s%3D,v4.6_vlm,qwen-plus,0.57584321,0.30584145,3,42,88614
ip_elsa-b43104f858e7-en_2,en,"Elsa takes a mirror selfie in profile in a warm-lit bathroom, holding a gold smartphone in her right hand.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F52e17e2f25faa025b7e0b1612b6a68b2.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=Aahl2dlDIW66j7z4bCCiOYoNcDg%3D,v4.6_vlm,qwen-plus,0.57330245,0.29548001,3,42,91887
ip_elsa-c1a453b235a5-en,en,"Elsa lying down, facing slightly right, wearing a white textured top, resting on a light-colored pillow or blanket. Soft indoor lighting creates a gentle atmosphere.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F63a3727906e2e0d7f5e428abd35e8807.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824124&Signature=7QyLKv%2B%2B6cLV3XXPwVY%2BFbXkGpE%3D,v4.6_vlm,qwen-plus,0.57124388,0.28771305,3,42,88971
ip_elsa-e5aed3a1d612-en,en,"A blurry, low-resolution photo taken through a window at night. Elsa in a white tank top sits on a chair in the center background.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F1327320f91b1a26524ba8c0de89fd65d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=8iSRf5sO7e3d0G%2Fy3F1Y8AO3WnA%3D,v4.6_vlm,qwen-plus,0.56470972,0.26096022,3,42,90664
ip_elsa-70b414197eec-en,en,"Anime style, back view of Elsa in a red coat and hat looking through a window. The glass reflects a blurry image of two people kissing. Bright daylight, lens flare effects.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F15c7a119864c735281c33e669bedfd27.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824128&Signature=f9jyt7%2BSjrHd7ugLj7hTrtxJpm4%3D,v4.6_vlm,qwen-plus,0.53744411,0.15040112,3,42,88525
ip_elsa-6c7e48272616-en,en,"Top-down view of Elsa lying on her back in bed, head positioned at the bottom left corner, arms spread wide above her head.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F9%2Fb20965b4f1698ebd87c7c0d558bd990b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=gbXYPkRUcBWFk8EreaGLMywYxXs%3D,v4.6_vlm,qwen-plus,0.53714854,0.14908469,3,42,91564
ip_elsa-ca5e72446ac8-en,en,"Elsa crouching beside a small, grey rodent partially buried in loose, light brown sand, gently observing it in a shallow desert depression.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7d5828de1402303c74ec3a451fe4ee26.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824127&Signature=VV2uYsIiOpv8JV5hY4qh9OokTg0%3D,v4.6_vlm,qwen-plus,0.52776468,0.11120677,3,42,90242
ip_elsa-d54232ef57cd-en,en,"Close-up portrait of Elsa with dark hair in extremely low light. The scene is dominated by deep shadows and warm, reddish-brown tones. Her face is partially illuminated.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Ffb0579221827d0743fe8a67e657a6335.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=auhMmIUfUwe%2F7U7hyHbQ9WdfX1Y%3D,v4.6_vlm,qwen-plus,0.52564698,0.10274255,3,42,89353
ip_elsa-5b5455376f68-en,en,Elsa in a white lab coat leans over a large maroon armchair in a studio setting. Another person stands in the foreground with their back to the camera. The background features warm lighting.,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fc75da42d9e5796eba07ece187e89feb1.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=NxQQzdyKDMvKa4qjupJlIkPiwdU%3D,v4.6_vlm,qwen-plus,0.52258170,0.09122729,3,42,89276
ip_elsa-046ab52bbc7b-en,en,"Anime style illustration. Center foreground: Elsa in white robes, back to viewer, arms spread wide. Behind her, center background: tall dark-haired person in purple and white traditional attire.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F79184a276e6cfa9b169a191e8ff36d08.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824111&Signature=sSQfKhwRO0k94e%2F0p0BAiqfPMgk%3D,v4.6_vlm,qwen-plus,0.51785779,0.08381808,3,42,91600
ip_elsa-11cb918baedb-en,en,"Elsa in a beige winter coat stands outdoors on the left, hands covering her face. She is viewed through a window featuring sheer white curtains and heavy grey drapes.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F37b652973c8e292cedf3bdd352aeb614.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=SDXfim84f6KlCy1hInSxBm7GgOc%3D,v4.6_vlm,qwen-plus,0.51953411,0.07822371,3,42,88744
ip_elsa-c8f71ddd8c7d-en,en,"Elsa kneeling on a reflective surface, holding long red ribbons above her head. Orange sunset sky with clouds and stars. A small red plush toy beside her. Dramatic lighting.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F5558c18f5a6681886db9e4e5060c9a27.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=31ojpzpyUux%2BdbisdOCaddCS878%3D,v4.6_vlm,qwen-plus,0.50941688,0.03775311,3,42,90931
ip_elsa-1258b50208d2-en,en,"Elsa in a greenhouse, nurturing plants with a watering can — digital art",image,ip,ip_elsa,na,Elsa,true,,,,,watering plants in a greenhouse,digital art,,llm_rewrite,,v1.3_llm,llm,0.50933290,0.03737092,3,42,181970
ip_elsa-6801900529a5-en,en,"Elsa sits at a wooden kitchen table, looking at a silver laptop. She smiles while typing, and another person leans in from behind her.",image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F567741f05375f1f5ab4d998f4352caf3.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=SqOCwiRZL7TYlzrr2Qa4moG7GiY%3D,v4.6_vlm,qwen-plus,0.50796825,0.03199196,3,42,90283
ip_elsa-2a22d24d95a3-zh,zh,三联画构图，艾莎双手举过头顶靠在暖色调墙壁边。背景有垂直白色灯带和水平粉色霓虹灯管，整体呈现室内直播间氛围，光影柔和朦胧，画面左上角保留虎牙直播水印。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F38478129e624c0b17eefd290fe2a8b48.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=jaVu9lQAB7g2GqoOLDHtLzgMyE0%3D,v4.6_vlm,qwen-plus,1.00000000,22.96193218,3,42,93292
ip_elsa-23602633bcf2-zh,zh,艾莎站在梦幻夜景中，右手轻捏白色长条纸片，背景点缀红色枫叶与柔和光斑。紫色边框装饰，画面呈现精致二次元插画风格，光影唯美。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F368d04a7328bb697577b0efffe597300.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=AyHqoKj97ZZNvdlkNN9OJu4pFDI%3D,v4.6_vlm,qwen-plus,1.00000000,21.28257465,3,42,94569
ip_elsa-2dba3881c7ab-zh,zh,三联画构图，艾莎在室内黑色皮质沙发前跳舞，双臂向两侧伸展，身体微侧扭动，背景为浅色墙壁，光线明亮均匀，呈现网络直播截图风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F01fef25ea82ec045f0fca7a60fee737e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824108&Signature=jzn6f%2BbkJDrK%2FaVtama5rDosnRA%3D,v4.6_vlm,qwen-plus,1.00000000,21.20454693,3,42,95352
ip_elsa-8c5a94f144fd-zh,zh,画布摆在户外，艾莎正在上面作画,image,ip,ip_elsa,na,Elsa,true,,,,,在户外画布上作画,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.07113123,3,42,183246
ip_elsa-495444c7e85c-zh,zh,3D动画风格，特写镜头。艾莎神情凝重，手中握着一把散发紫色雷电光芒的小锤子，光影聚焦于锤身，背景昏暗，画面右侧可见另一人物的青色衣袖。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F967180afee911a91e03016100bdf1fa2.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=ik8tPs3N%2FKauZ4Wsr0VLWBkjAwI%3D,v4.6_vlm,qwen-plus,1.00000000,21.01135492,3,42,92278
ip_elsa-c7a5c30f7bac-zh,zh,艾莎悬浮飞跃高科技未来都市，ArtStation  trending 插画,image,ip,ip_elsa,na,Elsa,true,,,,,飞越未来都市,artstation 热门,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.93315029,3,42,183171
ip_elsa-92246c899878-zh,zh,艾莎在图书馆捧书细读，画面采用皮克斯风格渲染,image,ip,ip_elsa,na,Elsa,true,,,,,在图书馆里读书,皮克斯风格,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.92027378,3,42,182606
ip_elsa-9cbdcc89ba31-zh,zh,花园里的艾莎正快乐玩耍，8K超精细呈现,image,ip,ip_elsa,na,Elsa,true,,,,,在花园里玩耍,,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.74949360,3,42,183348
ip_elsa-894d8c86a393-zh,zh,艾莎腾空掠过未来感十足的城市天际线，ArtStation 热门榜单作品,image,ip,ip_elsa,na,Elsa,true,,,,,飞越未来都市,artstation 热门,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.71367455,3,42,183095
ip_elsa-bcfb9ff3b445-zh,zh,动漫风格插画，夜空背景下，一轮明月高悬，流星划过。艾莎面带微笑，一手轻抚脸颊，一手向前伸展，长发随风飘散，姿态轻盈，画面色彩明亮清新。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F7a93f601408ce1e07b980f6429cb7e00.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=7wGYWLLLPJW2ZpX66kjU9pCVq9c%3D,v4.6_vlm,qwen-plus,1.00000000,20.69159174,3,42,94509
ip_elsa-87b836575b98-zh,zh,艾莎飞过赛博朋克风未来都市，画面是典型的漫画风格,image,ip,ip_elsa,na,Elsa,true,,,,,飞越未来都市,漫画风格,,llm_rewrite,,v1.3_llm,llm,1.00000000,20.67998075,3,42,183100
ip_elsa-89f9ad086fb8-zh,zh,艾莎位于画面中央前景，正对镜头微笑。她右手抬起轻抚头顶发丝，手腕戴有细手链。背景为粉色调室内场景，右后方可见发光字母装饰灯，光线明亮柔和，呈现甜美自拍风格。,image,ip,ip_elsa,medium,Elsa/艾莎,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F31d83b6c335989c5a2d3b5ff77e09e5f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=IK%2Bpjj1fuYTn3mC2tlWn6sYGFzk%3D,v4.6_vlm,qwen-plus,1.00000000,20.66852617,3,42,92129
